ID,species,centroid_size_left,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,Cutwindow_length_left,Sut1_length_left,Sut2_length_left,Sut3_length_left,Sut4_length_left,Sut5_length_left,Sut6_length_left,Arc1_width_left,Arc2_width_left,Arc3_width_left,Arc4_width_left,Arc5_width_left,Leftface_length,noncut_edge_length,Intersect_to_top_dist_left,dist_arc2_arc3_left,dist_arc3_arc4_left,dist_arc4_arc5_left,Leftface_height1,Leftface_height2,Leftface_height3,Leftface_height4,Leftface_height5,Leftface_height6,Leftface_height7
PBX002V29,PBX,1.775923517,0.016816541,-0.016140004,0.013597828,0.022114821,-0.008145139,-0.018582664,0.007645825,-0.005966893,-0.006873733,-0.001955004,-0.019706847,-0.004482254,0.010630727,-0.003774487,0.007314856,-0.00013511,-0.00820534,-0.01126652,0.012216985,0.002309222,-0.000977841,-0.005168353,-0.001773964,-0.002270528,-0.001341333,0.001340145,0.000530603,-0.003317163,-0.004617996,-0.003981464,0.003290705,0.002869188,-0.001777714,-0.000385649,-0.002526128,0.001864921,-0.003840559,-0.005197988,-0.000536514,-0.001591634,-0.001040065,-0.000831293,-0.001907344,-0.002494016,0.003509738,-0.000239069,0.000560566,0.002120397,-0.000746939,0.00031839,0.000721869,-0.000294442,-0.000929339,-0.000341833,-0.000593135,0.000439136,-0.000171461,-0.00063606,-0.000233844,0.000415917,2.6618,0.9998,2.6618,1.2501,2.4849,1.3076,2.2487,1.2778,2.1181,1.2886,2.0016,1.3069,1.9099,1.3285,1.8319,1.3296,1.7546,1.3324,1.6805,1.3296,1.5841,1.294,1.5173,1.2184,1.472,1.1343,2.1386,1.1494,2.0771,1.1893,2.0167,1.1904,1.9746,1.24,1.9218,1.2217,1.8894,1.2778,1.8355,1.2357,1.8161,1.295,1.747,1.2282,1.7125,1.2519,1.6629,1.2044,2.3385,1.0189,2.3385,0.9678,2.135,1.0764,2.0149,1.1142,1.9207,1.1336,1.8351,1.1415,1.7424,1.1455,1.6597,1.1429,0.47886897,0.169140681,0.107431327,0.072142983,0.054687659,0.038036824,0.090844152,0.131045794,0.117928538,0.094209607,0.078007756,0.077350695,1.19737809,0.285682236,0,0.099928474,0.087428199,0.088817228,0.211934565,0.204702369,0.201405164,0.191252974,0.20264649,0.231278296,1.085457899
PBX002V31,PBX,1.696499473,0.018448862,-0.010324366,0.007687513,-0.003365013,-0.007264017,-0.01536801,0.005519888,-0.018030083,0.009701007,-0.003276981,-0.004302731,-0.000183138,0.002453714,0.004193545,0.003375754,0.006619919,-0.002270501,-0.004139029,0.004358454,-0.000959728,0.003906408,-0.001910951,-0.001492801,0.001366633,0.001109908,0.005614203,0.000567838,-0.001287781,-0.001161993,-0.000731786,0.001643351,-0.000694091,0.001959411,0.001698433,0.006362699,0.000239745,-0.001279843,-0.002351859,-0.000587588,0.003254507,-0.002056236,0.000358167,-0.000797701,3.18E-05,-0.0001527,-0.000485044,0.00108718,0.000936313,0.000792541,0.001026606,0.00017693,-1.38E-05,0.000771878,3.54E-05,-0.000572073,-0.000147773,0.001214788,0.000456005,0.000309514,9.11E-05,2.6257,0.9957,2.6553,1.2163,2.472,1.2735,2.2681,1.2576,2.1307,1.2663,2.0189,1.2789,1.9243,1.2936,1.8549,1.3004,1.7762,1.3037,1.7086,1.3065,1.6294,1.2729,1.5604,1.206,1.5049,1.1413,2.1447,1.126,2.0707,1.1836,2.0189,1.1677,1.9772,1.2195,1.9207,1.198,1.8894,1.2443,1.8333,1.2109,1.8269,1.267,1.7611,1.2238,1.7373,1.249,1.6834,1.1936,2.3353,1.0246,2.3324,0.9599,2.1426,1.0548,2.014,1.0944,1.9142,1.1176,1.8251,1.1311,1.7503,1.1375,1.6798,1.1383,0.466226822,0.180405432,0.102172844,0.072575822,0.060402815,0.043583942,0.067121532,0.137675161,0.112507778,0.095735312,0.069732345,0.078769156,1.130217678,0.262268431,1.68E-05,0.102768332,0.088346873,0.073343371,0.191442211,0.193591245,0.19038616,0.192301274,0.207770306,0.238491279,1.104361431
PBX002V32,PBX,1.835141317,-0.000224069,-0.007210806,-0.006239816,0.000255992,0.002655504,-0.018766173,0.002970546,0.003605223,0.005181857,0.000795914,-0.003006731,-0.000561481,-0.01458069,-6.35E-05,-5.42E-05,-0.004634466,-0.003884816,-0.008978889,-0.000558977,0.005300831,0.003623149,0.002232437,0.000479014,-0.001317022,-0.001524674,-0.002173989,0.004661692,-0.003765277,0.001887924,-0.000770001,0.000825956,-0.004992861,0.000757229,0.001280026,-0.000992813,0.001937271,-1.24E-05,-0.001324317,0.000909141,0.000712181,-0.001039521,0.001295396,0.000206915,-0.000404528,-0.000604605,-0.000690003,0.001289607,0.000835043,0.001298914,-0.000196271,-0.000453466,-0.00075474,-0.00062898,0.001392832,0.001026336,-0.000254344,-0.00045346,-0.000236024,-0.000239233,-0.000426488,2.6472,0.9989,2.6866,1.2087,2.5421,1.3166,2.2454,1.2745,2.116,1.2789,2.0049,1.2983,1.9088,1.3198,1.8387,1.3306,1.7438,1.3385,1.6618,1.3385,1.5708,1.3044,1.5054,1.2368,1.4443,1.1591,2.1354,1.1397,2.0556,1.2012,1.9908,1.1839,1.9542,1.2379,1.8927,1.2152,1.8743,1.2713,1.8074,1.2335,1.7923,1.2832,1.7283,1.2422,1.7039,1.2724,1.6377,1.2335,2.3367,1.0329,2.3339,0.9502,2.1354,1.0581,1.988,1.1048,1.8909,1.1271,1.8046,1.1386,1.7283,1.1465,1.6327,1.1537,0.506461973,0.173985747,0.098414684,0.078858417,0.059518905,0.066330385,0.077208937,0.129474785,0.112781071,0.098475682,0.070927075,0.095228252,1.213520684,0.281940792,1.57E-05,0.102972326,0.087240931,0.079577007,0.215625254,0.214664785,0.209024113,0.205682863,0.216089819,0.242752878,1.081271589
PBX002V33,PBX,1.711135333,-0.020675921,-0.007935095,-0.006212557,-0.012198544,0.000805224,-0.022924468,0.001860296,0.013496174,-0.020545113,-0.000497471,0.000544317,-0.002928412,-0.000986815,0.000800924,0.005685156,-0.002450456,-0.002669753,0.003198564,0.000482616,0.001696178,0.007277636,0.007122948,-0.001643536,0.006546462,0.003005116,-0.003513458,-0.001424619,0.003461501,0.001769288,7.09E-05,-0.000143882,0.003325773,0.001105988,-0.00253189,-0.000427373,-0.000107161,-0.002124176,-0.00207389,-0.002556184,0.000198579,-0.000168882,-3.29E-05,0.001819411,-0.00213453,-0.001200966,-0.002897562,-0.001884679,0.000682922,-0.001591495,0.000913656,0.000261566,0.000579778,0.001562386,-0.000614393,-2.62E-05,-0.00099063,0.001659877,-0.000796426,-0.000653554,0.000961541,2.6332,0.9968,2.6676,1.198,2.5784,1.2799,2.2533,1.2648,2.1167,1.2706,2.0307,1.2875,1.9412,1.3004,1.8592,1.3058,1.7945,1.3155,1.7222,1.3198,1.6381,1.2896,1.5701,1.2249,1.5183,1.1483,2.1311,1.1235,2.0847,1.1785,2.0243,1.1688,1.9919,1.2217,1.9304,1.2033,1.9164,1.2465,1.8484,1.2131,1.8323,1.2616,1.7762,1.2228,1.7557,1.2584,1.6978,1.2033,2.3432,1.0257,2.3439,0.966,2.1303,1.0732,2.0189,1.1034,1.9268,1.125,1.842,1.1343,1.7654,1.1462,1.6931,1.1483,0.440587029,0.186811483,0.097500821,0.076387695,0.059331695,0.051742149,0.069035136,0.136723078,0.087644794,0.090424886,0.082177613,0.065423085,1.125146328,0.26643472,9.80E-07,0.100037293,0.082583533,0.072848679,0.19554488,0.185123202,0.193467956,0.1928768,0.193702555,0.227683025,1.109337284
PBX002V35,PBX,1.671414813,0.00850251,0.016355439,0.025505979,0.027870865,-0.000895424,-0.010372823,-0.000977925,-0.012103986,0.009236959,-0.003109673,-0.016073979,-0.000930941,-0.0078566,0.001199016,-0.004107698,0.002369506,-0.008099498,0.001707645,0.003020352,0.002085417,-0.002133679,-0.002924346,0.002056245,0.001969202,0.001012556,0.001558848,-0.005422822,-0.005399869,0.001141964,0.001028835,-0.002675597,-0.000530491,0.001296626,0.004284584,-0.000298003,-6.42E-05,-0.003306063,-0.002923457,-0.000594016,-0.001817861,0.00142487,0.001363674,0.00359252,-0.000150035,-0.003379598,0.000188683,0.001053462,-0.000595556,0.001024436,0.001099111,0.000927023,0.000751869,0.000455858,-0.001641297,-4.09E-05,-0.000378691,-5.04E-05,0.000849709,-0.000387144,0.000211728,2.5717,0.973,2.6309,1.1983,2.4482,1.3047,2.2411,1.281,2.1257,1.2886,2.0092,1.3091,1.9283,1.3242,1.8603,1.3339,1.7708,1.3447,1.6931,1.3414,1.6079,1.308,1.5388,1.2314,1.4935,1.1548,2.1192,1.1365,2.0502,1.1872,1.9919,1.185,1.9714,1.2508,1.9099,1.2109,1.8916,1.2735,1.8225,1.2292,1.8247,1.2918,1.7481,1.2443,1.7201,1.2702,1.6586,1.2163,2.2839,1.0282,2.2817,0.9844,2.1192,1.0721,1.9905,1.1152,1.9042,1.1339,1.82,1.1455,1.7362,1.1526,1.6553,1.157,0.467461656,0.189049888,0.126420766,0.069481868,0.062588977,0.055134109,0.090115149,0.115649989,0.118289898,0.082297145,0.068688354,0.090149265,1.093419627,0.273239309,9.68E-06,0.085993081,0.089295297,0.075916862,0.220389519,0.219705485,0.208955928,0.204254841,0.219878603,0.241865293,1.028163941
PBX002V36,PBX,1.719785966,0.004178841,-0.030584046,0.000548898,-0.017700744,0.000586544,-0.006650378,0.001175271,-0.003522833,0.001608133,-0.011296226,-0.010070001,-0.003550649,-0.004280854,-0.001758181,-0.000157837,-0.000635028,-0.005450458,5.68E-05,-0.001116273,0.002009175,0.002846191,-0.00615271,-0.00036749,0.002032026,-0.002247905,-0.007572521,0.000342358,-0.001699716,0.002536659,-0.005432339,0.00133814,-0.001838177,0.000110626,0.002725336,0.004221659,-0.000348295,0.001956708,-0.001146122,0.004236995,0.002392922,-7.99E-05,0.001386039,0.001032452,1.22E-05,-0.000913812,0.001147309,0.001231888,-0.00233689,0.000176676,0.001488048,-0.00046288,0.000523859,-0.001861555,0.000361446,-0.000710807,0.00093781,0.000501307,-0.000529982,0.000532825,-9.20E-05,2.6548,1.0183,2.6762,1.2062,2.5266,1.2911,2.2648,1.2638,2.1505,1.2702,2.0275,1.2907,1.9434,1.3058,1.8646,1.3177,1.7859,1.322,1.7168,1.3198,1.6413,1.2843,1.5734,1.2195,1.5173,1.1494,2.1645,1.1408,2.0922,1.2001,2.0286,1.1764,1.9962,1.2346,1.9283,1.2012,1.9153,1.2648,1.8495,1.2195,1.8344,1.2724,1.7751,1.2314,1.7513,1.2638,1.7244,1.2077,2.3792,1.0405,2.3727,0.9714,2.1609,1.0782,2.021,1.1149,1.9236,1.1321,1.8488,1.1451,1.7697,1.1494,1.7147,1.1505,0.445155726,0.158710712,0.091175106,0.064240953,0.049705231,0.054443824,0.067708197,0.114479037,0.124696632,0.085444836,0.079693475,0.078817384,1.145029895,0.262366938,8.45E-05,0.103320521,0.080897033,0.07534567,0.185692461,0.19321206,0.186476942,0.189602663,0.202208655,0.212703009,1.127859322
PBX004V01,PBX,1.628343766,0.015252763,0.018247109,-0.002538836,0.022810235,-0.017733757,0.007181682,-0.007823696,0.005799686,0.001016256,0.036735788,-0.014877958,0.01271218,0.002668051,0.016091165,-0.013160052,0.022429521,-0.006532281,-0.001127409,0.002046215,-0.000128784,0.002791803,-0.00039983,0.005579978,-0.004109127,-0.002078637,-0.004869515,0.004392201,-0.000710796,0.00469825,0.002296504,-0.00099462,0.000382864,0.000464017,-0.001344941,0.000441131,0.001593803,0.0004262,-0.000367165,0.000171484,-0.001726332,-0.000760825,0.000795996,0.0014694,-0.000781823,0.000126861,-0.001684765,0.000505767,-0.002024579,-0.002848772,0.000179019,4.38E-05,0.000183249,-0.001087569,-0.000931788,-0.000171757,0.00011542,0.000751933,0.000554165,2.34E-05,-0.000737225,2.4993,1.0466,2.623,1.2494,2.4403,1.3155,2.2249,1.2789,2.0987,1.2789,2.0005,1.2929,1.8905,1.308,1.8107,1.3134,1.7352,1.3177,1.6708,1.3094,1.6018,1.2634,1.5442,1.1944,1.504,1.1196,2.1167,1.1282,2.0635,1.1828,2.0031,1.1757,1.9585,1.2188,1.9052,1.2044,1.8765,1.2533,1.8204,1.2188,1.7988,1.262,1.7557,1.2217,1.7183,1.2447,1.6593,1.1958,2.2735,1.0221,2.2735,0.979,2.117,1.0631,1.9987,1.1023,1.8966,1.1181,1.8189,1.1239,1.7442,1.1224,1.6521,1.121,0.462368381,0.185520161,0.102343783,0.085175172,0.056463174,0.052759549,0.074930701,0.1262,0.099192943,0.111031572,0.079982498,0.075622351,0.997973492,0.252678214,0,0.102020096,0.086013952,0.06476496,0.21353337,0.202245519,0.197533212,0.203347609,0.202947185,0.241271735,1.015379855
PBX004V05,PBX,1.633215588,-0.019926235,0.006663081,0.012481089,0.025537339,0.021337725,0.004816094,0.003602263,-0.00190189,-0.000129865,0.003339794,-0.009469412,-0.000322461,0.009418212,0.001669382,-0.001935755,-0.005080979,0.001754352,0.002546602,0.000475058,-0.001484039,-0.00209727,-0.006814249,0.001292617,0.003314761,0.003961434,0.003294397,0.002220444,0.003508357,0.00250424,0.000201545,-0.001287798,0.000562309,0.000747601,-0.001551142,-0.000221079,-0.000408224,0.000296552,-0.000497873,-7.61E-05,-9.15E-05,0.000690378,-2.75E-05,-0.000944533,-0.000240183,2.35E-05,0.002749113,-0.001979439,0.000875705,-0.000741255,0.000133342,0.000283221,0.002269353,0.000497279,0.000301542,0.000134055,-0.000797388,-0.000436669,0.001222957,0.000379998,0.000731357,2.6192,0.972,2.6622,1.1357,2.5241,1.2738,2.2659,1.2616,2.1656,1.2745,2.0502,1.2832,1.9606,1.2961,1.8851,1.3026,1.8074,1.308,1.7431,1.308,1.6661,1.2706,1.6007,1.2044,1.5489,1.1232,2.1562,1.1174,2.1045,1.1699,2.0512,1.1685,2.0167,1.2095,1.9621,1.1893,1.9376,1.2404,1.8837,1.2131,1.8664,1.2591,1.8064,1.2152,1.7783,1.2411,1.7222,1.1818,2.3148,1.0254,2.3155,0.9757,2.1543,1.0599,2.0491,1.0933,1.9531,1.1127,1.8722,1.1224,1.7956,1.1289,1.719,1.1278,0.438752048,0.181184243,0.121137814,0.080956408,0.060261845,0.047349129,0.072954918,0.101126159,0.115727482,0.090523864,0.075779285,0.077887419,1.080927162,0.268075885,9.80E-07,0.091495628,0.081932899,0.07732852,0.200715221,0.195401996,0.194900616,0.196210754,0.215419799,0.230515618,1.083513959
PBX005V02,PBX,1.693509847,-0.021251507,0.016522535,0.023327499,-0.003799246,-0.000394543,0.012910777,-0.000758829,-0.017530201,0.008806496,-0.002134073,-0.007742476,0.007331911,0.003818595,-0.005803232,-0.010301585,4.26E-05,0.002900051,0.002108318,-0.006858686,0.006026487,-0.002241806,0.005907082,0.00358299,-0.003715482,0.001287762,-0.003001063,-0.000895591,-0.002676776,-0.002298111,-0.000855847,0.002658251,0.00200036,0.00051755,-0.00458805,0.000486767,0.002109093,0.000656761,-0.000373919,0.001263751,-0.000960672,-0.000893838,-0.001671039,0.000100244,-0.000445882,0.000148904,-0.000989684,0.000172284,0.00074037,0.001107136,-7.60E-05,4.19E-05,0.000337182,0.000630212,-0.000161071,0.000305688,-0.002042122,0.000292374,1.17E-05,0.000186955,0.000440321,2.6025,0.9865,2.6553,1.1839,2.5086,1.3015,2.2767,1.2735,2.144,1.2875,2.0293,1.3055,1.9293,1.3242,1.8531,1.3321,1.7747,1.3393,1.7028,1.327,1.6268,1.2816,1.5707,1.206,1.5183,1.1257,2.1359,1.1365,2.0685,1.1926,2.007,1.1882,1.9676,1.2309,1.9105,1.2141,1.8862,1.2627,1.8231,1.2255,1.8074,1.2702,1.7542,1.23,1.7298,1.2573,1.6924,1.1976,2.2994,1.0405,2.3001,0.9923,2.1332,1.0757,1.9995,1.1124,1.8981,1.1289,1.8103,1.1339,1.7434,1.1361,1.6866,1.1339,0.447689022,0.196452641,0.12126937,0.096809349,0.075099001,0.076942186,0.093488021,0.133436464,0.11610379,0.101733426,0.07660842,0.078729918,1.093099392,0.273060323,9.80E-07,0.099915264,0.088140343,0.069046796,0.223496689,0.224610975,0.224443957,0.220002273,0.2270248,0.244370804,1.045373904
PBX005V03,PBX,1.727831521,-0.026525972,-0.010341664,0.011267555,-0.009895968,-0.014597698,0.010637449,0.009230291,4.52E-05,-0.007436428,-0.009646666,-0.005822616,0.000256048,0.001916124,0.005654136,-0.003709695,-0.00225573,-0.003285961,-0.001409581,-0.001511367,0.003639179,0.001469422,-0.001980664,0.005617527,0.003312794,-0.000707873,-0.001467966,-0.001672521,-0.004423238,0.004052783,-0.002686937,-0.001283982,0.002194451,-0.000628077,8.09E-05,0.000473716,-0.000433817,-0.002520451,0.001128594,-0.003419686,-0.002483671,-0.00054467,-0.000588457,0.000880278,-5.86E-05,0.000607936,-0.000350218,-0.00177789,0.000883593,0.001075879,-0.001141508,0.000649833,-0.00139336,0.000110339,0.001008779,-0.000374751,0.000497121,-0.000498484,0.001044719,0.000198399,-0.000178524,2.6363,0.9732,2.701,1.1976,2.5601,1.2925,2.2745,1.2648,2.1548,1.2799,2.0408,1.2954,1.9387,1.3069,1.861,1.3155,1.7805,1.3328,1.7093,1.3252,1.6338,1.2821,1.5809,1.2184,1.5291,1.1397,2.1472,1.1429,2.089,1.1926,2.0286,1.1861,1.9951,1.2379,1.9369,1.212,1.911,1.2573,1.8517,1.2271,1.8247,1.2659,1.7675,1.2325,1.7427,1.2627,1.7255,1.2023,2.3468,1.0289,2.3454,0.9786,2.1419,1.0804,2.0232,1.1138,1.9272,1.1311,1.842,1.1419,1.7643,1.1451,1.7244,1.144,0.425862947,0.176252376,0.109320309,0.073448894,0.05681065,0.061464217,0.079642012,0.120648663,0.115048903,0.102745608,0.078174484,0.082337962,1.119649092,0.258616105,3.92E-06,0.09528746,0.086527741,0.084372981,0.196958498,0.195926134,0.191248242,0.199748467,0.211914535,0.22712578,1.098695417
PBX005V04,PBX,1.77551751,-0.025279884,-0.00266328,0.009057412,0.00233296,-0.016347594,-0.016111985,-0.003247032,0.007560513,-0.002881745,-0.006279735,0.004539945,0.008607079,-0.001332754,0.007145981,0.004205139,0.000622616,0.001788318,0.000369584,0.001468068,0.00057446,0.007813151,0.001857817,-0.002613058,-0.000690313,0.003992323,-0.000612174,0.002298499,0.003084172,-0.000562541,-0.003541592,0.00458494,0.001769849,-0.000978082,0.005473453,0.002052716,-0.001955666,0.000543051,-0.000394458,-0.000470993,-0.000286026,-0.001138115,0.001949016,-0.001158876,0.00046509,7.10E-05,0.002165815,-0.000934463,0.001383787,0.000971566,-0.000856181,-0.000388654,0.000271584,0.000215508,0.001087244,0.000300696,0.000301872,-0.000730495,-0.00135355,-0.00014252,-0.000495748,2.6224,0.9374,2.6899,1.1958,2.5658,1.2778,2.2454,1.2584,2.1145,1.2727,2.0153,1.2878,1.9196,1.3051,1.842,1.3116,1.7621,1.3188,1.6909,1.3177,1.6154,1.2756,1.5485,1.2152,1.4838,1.1451,2.1386,1.1268,2.0707,1.1742,2.0135,1.1645,1.9693,1.2217,1.9024,1.1936,1.884,1.2497,1.8236,1.2163,1.8118,1.2713,1.7406,1.2238,1.7211,1.253,1.664,1.2044,2.3231,1.0119,2.3236,0.9563,2.1339,1.0563,2.007,1.096,1.8981,1.1203,1.8155,1.1316,1.7357,1.1381,1.6591,1.1419,0.480902194,0.169483923,0.107799304,0.080530802,0.065852259,0.050360004,0.077528317,0.131678776,0.100342663,0.097251118,0.077871754,0.08022375,1.15738898,0.269594455,5.00E-07,0.114847812,0.082004451,0.083338167,0.20470127,0.203474667,0.202334031,0.204431138,0.206831187,0.230817374,1.094102322
PBX005V07,PBX,1.79576145,-0.018163091,0.015856365,-0.002544011,0.005935634,-0.010453505,-0.007042379,0.006421017,-0.001502853,0.005338883,-0.007425258,-0.00060237,-0.00683203,0.004885434,-0.002649329,0.004483716,0.003299949,0.004050994,0.000164573,-0.002389468,0.007263934,0.00371589,-0.003906017,-0.001722444,-0.003050816,-0.001190459,0.000794085,0.002926033,0.000121058,-0.004421339,-0.001819661,-0.000726802,0.000871914,-0.002420395,0.001794895,0.000557702,-0.003390403,-0.000924707,0.000475459,-0.001407513,0.000776658,0.00063701,0.001984381,0.000911819,8.96E-05,-0.000451313,0.002307698,0.001579184,-0.000557347,0.001259535,0.000915955,-0.000824717,-4.22E-05,0.001261677,0.00089255,0.000656489,-0.000850589,0.000443421,0.000337806,-0.000108139,-0.001311504,2.6667,0.9795,2.7222,1.2192,2.5856,1.3055,2.3091,1.2778,2.158,1.2853,2.0426,1.3058,1.9412,1.3188,1.8689,1.3245,1.7869,1.3288,1.7017,1.3285,1.6187,1.2843,1.5539,1.2179,1.4914,1.1397,2.1652,1.1419,2.089,1.1908,2.0343,1.1836,1.9898,1.2382,1.9301,1.2109,1.9106,1.2677,1.8528,1.2292,1.8484,1.2875,1.7783,1.2379,1.7513,1.2713,1.6899,1.198,2.3421,1.0401,2.3407,0.9775,2.1667,1.0681,2.0297,1.1084,1.9229,1.13,1.843,1.1397,1.7729,1.1419,1.6888,1.1462,0.47859931,0.197929331,0.117009615,0.085776454,0.059561481,0.042299527,0.06762847,0.151286021,0.117206698,0.102229937,0.072524341,0.082112667,1.186167834,0.282615516,3.92E-06,0.107716897,0.079436641,0.075006266,0.207283309,0.206297746,0.204254865,0.212682228,0.21852803,0.253479486,1.085920365
PBX005V08,PBX,1.735467032,-0.02045819,0.002256008,-0.015937983,-0.007392753,-0.013629893,-0.012690089,0.004603459,0.005431046,0.000635392,-0.005683075,-1.53E-05,-0.001467096,-0.001798286,0.006325506,0.001065817,-0.006599132,-0.002126836,0.002091905,-0.002630241,-0.006676768,0.003412658,-0.002926858,-0.008019973,-0.004654823,0.002598697,-0.002169051,-0.001938412,0.000992417,-0.003475449,-0.005875726,-0.00170057,-0.000577664,-0.002420408,-0.001995028,-0.003512538,0.000829851,-0.002911534,0.00206902,-0.001548459,0.002980925,-0.000917287,0.00134966,9.40E-05,-0.0010484,0.000777272,-0.000805247,3.93E-05,0.000273188,-0.000133784,0.001158692,-0.000965953,0.000748247,-0.000625194,-0.000241733,-0.000179273,3.06E-05,-0.001836422,0.000490044,0.001270388,0.000365613,2.6289,1.0011,2.6888,1.2206,2.5777,1.3015,2.2681,1.2594,2.1451,1.2756,2.0297,1.2972,1.9423,1.3091,1.8657,1.3155,1.7826,1.3252,1.7109,1.3296,1.6273,1.2913,1.5642,1.2265,1.5092,1.157,2.1462,1.144,2.0858,1.1926,2.0286,1.1818,1.9779,1.2346,1.9239,1.2195,1.9099,1.2767,1.843,1.2379,1.8387,1.2907,1.7654,1.2422,1.7492,1.2875,1.6967,1.2141,2.3375,1.0559,2.3367,0.9811,2.1411,1.0768,2.0311,1.112,1.9204,1.1336,1.8391,1.148,1.7621,1.157,1.6909,1.1602,0.454933248,0.167859376,0.102007304,0.081252692,0.045820519,0.036661151,0.050367152,0.124062242,0.117404089,0.088206406,0.076866898,0.08366421,1.130501172,0.265468736,1.28E-06,0.111280636,0.082966077,0.077719045,0.18876941,0.18935472,0.191320281,0.196752255,0.199401505,0.222422481,1.083649021
PBX006V02b,PBX,1.729819439,-0.019895332,-0.025764577,0.012562037,-0.002074507,-0.003586973,-0.005417721,0.000302898,0.001343078,-0.006501277,-0.001107413,-0.006219819,0.003734668,0.007749335,-0.002060087,-0.003605727,-0.005287942,0.001889101,-0.004842922,-0.001770579,-0.002102878,-0.000561264,-0.000562565,0.004686062,-0.002866139,-0.002288118,-0.001654175,-0.000697753,-0.001812643,-0.00099502,-0.003775625,0.000211885,-0.000822592,0.003109477,0.000541563,-0.001953882,-0.003051154,9.52E-05,0.000690057,-0.001417185,0.002349876,-0.000846423,-0.001906568,0.001383288,-0.000182194,0.000225107,0.000464198,-0.003677956,-0.000627736,0.000344344,-0.001315018,0.000701123,-0.000130951,2.13E-05,0.000448872,0.000952558,-0.000202515,0.001198415,1.26E-05,6.50E-05,-0.000130109,2.6408,0.9752,2.6737,1.1828,2.541,1.2821,2.2411,1.2584,2.1343,1.2778,2.0156,1.2972,1.9186,1.3188,1.8517,1.3209,1.7675,1.3339,1.7075,1.331,1.632,1.2857,1.5708,1.2166,1.5162,1.1383,2.1397,1.1375,2.085,1.1879,2.0232,1.1879,1.9793,1.2296,1.9247,1.2116,1.9017,1.2598,1.8398,1.2282,1.815,1.2713,1.7632,1.2379,1.7341,1.2638,1.6953,1.2044,2.3429,1.0207,2.34,0.9624,2.1386,1.0728,2.0149,1.1117,1.9171,1.1318,1.8333,1.1424,1.7605,1.1478,1.6931,1.1483,0.449407354,0.157793441,0.102530483,0.07672972,0.061372714,0.061701297,0.077650306,0.108547685,0.120274893,0.099375852,0.066932952,0.085197653,1.136365597,0.271530809,1.68E-05,0.101311105,0.08650763,0.077211722,0.199956795,0.195655437,0.195941445,0.192508208,0.204561898,0.212022664,1.1051518
PBX006V03a,PBX,1.718120576,-0.027980426,0.013991731,-0.008845327,-0.004838946,-0.009392078,0.005365917,0.016672916,-0.008154675,0.00141135,-0.005890312,-0.008720558,0.005544649,0.000408078,0.000950865,0.001286096,-0.009452812,-0.001381565,0.003634006,7.77E-05,-0.006590992,-0.001407684,0.001116619,0.000308935,0.001076968,-0.000529711,0.000753998,-0.002466233,-0.000344309,0.00057583,-0.000933002,-0.000998412,-0.002557989,0.002191014,-0.001197266,-0.002307349,0.002413854,-2.61E-05,0.002960158,-0.002414617,-0.001359662,-0.003075775,-0.000169984,-0.001208341,0.000518664,-0.001859356,0.00151324,-7.06E-05,-0.000311456,-7.44E-05,0.000685491,0.000510235,0.000437264,0.001746558,2.94E-05,-0.000941267,-2.78E-05,-0.000836437,-8.90E-05,0.000698461,-0.00094244,2.6214,0.9914,2.678,1.1936,2.5604,1.2843,2.2781,1.2612,2.1573,1.2792,2.0401,1.3008,1.943,1.3109,1.8695,1.329,1.7708,1.3398,1.7006,1.3366,1.6241,1.2945,1.5615,1.2292,1.5162,1.1634,2.13,1.1419,2.0793,1.198,2.02,1.1915,1.98,1.2433,1.9261,1.2174,1.9013,1.2745,1.8366,1.2411,1.8215,1.2886,1.7589,1.2476,1.7384,1.2875,1.6985,1.2195,2.3047,1.0505,2.3044,0.9926,2.13,1.0787,2.0194,1.1149,1.9261,1.1359,1.8301,1.1537,1.753,1.158,1.6963,1.1613,0.438422182,0.190173868,0.112594138,0.083176078,0.055352055,0.062738824,0.06152276,0.122133697,0.119173823,0.09762387,0.075695839,0.099289123,1.118503929,0.252985375,1.80E-07,0.097406468,0.092584772,0.077971405,0.193423111,0.206913629,0.193541339,0.200469474,0.214501515,0.235031615,1.060986758
