ID,species,cut_edge_aysmmetry,centroid_size_right,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,Cutwindow_length_right,Sut1_length_right,Sut2_length_right,Sut3_length_right,Sut4_length_right,Sut5_length_right,Sut6_length_right,Arc1_width_right,Arc2_width_right,Arc3_width_right,Arc4_width_right,Arc5_width_right,Arc6_width_right,Rightface_len,cut_edge_length,window_to_edge1,window_to_edge2,Intersect_to_top_dist_right,dist_arc2_arc3_right,dist_arc3_arc4_right,dist_arc4_arc5_right,Rightface_height1,Rightface_height2,Rightface_height3,Rightface_height4,Rightface_height5,Rightface_height6,Rightface_height7,cutting_depth1,cutting_depth2,rail_length,window_to_rail
LBX011V04,LBX,0,2.059382049,0.008690778,0.009266531,0.012686693,-0.01226107,-0.00723825,-0.010829121,0.008537682,-0.004018301,0.010413732,-0.007862215,-0.005891251,-0.000657497,0.001753897,-0.000627518,0.001587516,-0.000474002,0.005171845,0.000567202,0.007205107,0.000745406,-0.003626626,-0.005975554,0.001561303,-0.000932319,-6.55E-05,0.002485621,0.000963222,0.002230599,0.008164406,-0.004003306,0.002003163,0.00371489,0.003049447,0.00514673,0.004961715,0.003284799,0.001204225,-0.001939642,0.001870754,0.001479385,0.000661473,0.000220793,-0.000929595,-0.001104903,-0.000104477,0.001503536,-0.000573659,0.000764755,0.000135321,0.001794803,0.00166307,0.001944214,0.001878376,0.000366023,0.001926484,-0.000633736,0.000125297,-0.001243078,-0.000412141,0.000449312,0.00141786,-0.000366268,0.000182689,-0.000280243,-0.000377831,0.001049208,0.000276609,0.000577509,1.5113,0.973,1.4741,1.2174,1.6769,1.349,1.8898,1.3055,2.0293,1.3177,2.1573,1.3263,2.2778,1.3339,2.3544,1.3371,2.4331,1.3414,2.4978,1.3414,2.6219,1.3101,2.7206,1.2384,2.7848,1.137,2.0038,1.1494,2.0663,1.198,2.1343,1.1818,2.1818,1.2368,2.2465,1.2174,2.2821,1.2681,2.3403,1.2389,2.3695,1.2832,2.4148,1.2422,2.4439,1.2853,2.5032,1.3112,2.4907,1.2023,2.5885,1.2648,2.6624,1.1969,2.7255,1.1221,1.7837,0.9962,1.7837,0.9558,1.9995,1.0766,2.1311,1.1095,2.2427,1.1311,2.3323,1.1381,2.4083,1.1408,2.4838,1.1419,0.48976527,0.193295654,0.125288028,0.09279278,0.065940352,0.055975173,0.057130115,0.140032461,0.128288581,0.12073943,0.076666812,0.078817384,0.0647,1.284016452,0.237697329,0.301262178,0.232717038,0.0404,0.117712361,0.096232479,0.074573051,0.199990625,0.203565469,0.203243425,0.21306384,0.231755216,0.253829273,0.407446291,0.061143274,0.071480697,0.956369662,0.147591328
LBX012V01,LBX,0,2.117902999,-0.006093841,-0.014224821,-0.006192148,-0.009838998,-0.00418848,0.000531017,-0.002715906,-0.002546743,0.004857659,-0.005839706,-0.000374437,0.016246225,-0.014031878,0.002267804,-0.004570808,0.005576569,0.008065383,-2.87E-05,0.001307323,-0.004143354,0.006847782,-0.002725566,0.000735148,0.000448898,0.000575738,0.005445797,-0.001663432,0.001435111,-0.000593048,-0.00389789,0.000432374,-0.000680934,0.002454404,0.001051039,-0.000239025,-0.002262236,0.001743451,0.000662445,-0.000753117,0.002118178,6.04E-06,-0.000150072,0.000137658,0.001192794,0.000453486,0.002672255,-0.000422485,0.001350314,0.002119906,0.000631148,0.000537095,-0.002134465,0.000290603,0.000181349,2.98E-06,0.000238471,-0.000197476,0.000141758,0.00060571,0.000244894,1.68E-05,-0.000106931,0.000102858,-0.000866628,0.000841965,9.52E-05,0.000273642,-0.000199692,1.4671,1.0054,1.4407,1.2346,1.6251,1.3242,1.8614,1.2853,2.021,1.2875,2.1692,1.295,2.2713,1.3037,2.3468,1.3037,2.4288,1.3037,2.4993,1.3058,2.628,1.2555,2.7222,1.1764,2.797,1.0678,2.0095,1.1217,2.0656,1.1742,2.1275,1.157,2.1879,1.2109,2.2454,1.1857,2.2878,1.2447,2.3447,1.1951,2.367,1.2634,2.4302,1.1944,2.4461,1.2641,2.5072,1.2763,2.5079,1.1591,2.5935,1.2184,2.6676,1.1365,2.728,1.0574,1.77,1.0214,1.7679,0.9624,2.0067,1.0559,2.1224,1.0832,2.2411,1.1003,2.3403,1.1036,2.4283,1.1003,2.5065,1.0955,0.499801281,0.220677525,0.121762268,0.086153932,0.061263774,0.045079153,0.043214002,0.159615162,0.148389656,0.102469996,0.0755,0.082,0.07053127,1.331363125,0.252571356,0.303174042,0.214997163,0.059037361,0.121342903,0.099743922,0.085502865,0.210423216,0.219120538,0.211662491,0.20755168,0.22807992,0.271544564,0.388961541,0.069779367,0.067625217,0.964788583,0.174239203
LBX013V01,LBX,0,1.989414402,0.009136036,0.0110539,-0.000858478,-0.004249451,-0.007565885,-0.000745729,-0.00435915,-0.000776009,0.006213969,-0.004958418,0.004503605,2.05E-05,0.004532074,-0.004282649,-0.00083837,-0.003210437,-0.000641181,0.002687434,0.00137581,-7.60E-05,-0.001755147,-0.000280631,0.003779777,-0.000694126,0.006882884,0.000331963,-0.000492897,0.000103659,0.000225491,-0.001220407,0.000369169,0.008053704,-0.000909571,-0.002047873,0.000233646,0.002596699,0.001141275,0.002666809,-0.001180385,0.000126619,4.93E-05,-0.001614182,-0.000400643,0.000461604,0.000764289,-0.000500908,0.000451281,0.001325135,0.000504339,-0.000738996,-0.000173733,-0.001187176,-0.000171567,0.000603144,-0.002272755,-0.000469027,5.64E-05,-0.000861307,-0.001367519,0.000533799,0.000383892,0.000769601,-0.000720124,4.55E-05,0.00069436,-0.000267751,-0.00026569,0.000338047,1.5086,1.0059,1.4978,1.2346,1.6877,1.336,1.9018,1.2918,2.03,1.2961,2.1584,1.3091,2.2519,1.317,2.3425,1.322,2.4191,1.3296,2.4856,1.3249,2.6007,1.2911,2.6861,1.2195,2.7562,1.1214,1.9973,1.13,2.0739,1.1861,2.1397,1.1796,2.1818,1.2282,2.2357,1.2044,2.2756,1.2594,2.3306,1.2163,2.3565,1.2799,2.3986,1.2249,2.432,1.2562,2.4914,1.2929,2.4898,1.198,2.5669,1.246,2.6311,1.1866,2.699,1.1095,1.7866,1.0164,1.7844,0.9545,1.9959,1.0617,2.1372,1.1059,2.2343,1.1232,2.3278,1.1303,2.3997,1.1325,2.4889,1.1311,0.497172254,0.187881585,0.118436523,0.08421621,0.062285231,0.044366767,0.074524962,0.128272094,0.129056422,0.09383315,0.090737864,0.0769761,0.066665883,1.252934958,0.230170241,0.277194011,0.197473897,0.061939083,0.099151601,0.095643191,0.068541666,0.193828094,0.197944664,0.201538334,0.20079746,0.218329751,0.248597707,0.393564658,0.058424738,0.064089079,0.927641181,0.15360013
LBX013V03,LBX,0,2.131364788,0.038782232,-0.016523609,0.0091331,-0.002599358,-0.008362028,0.005308736,0.000418167,-0.013442603,-0.002903212,-0.001794706,0.007678953,-0.004632467,0.002933101,-0.002286171,-0.012439794,0.001115212,-0.003723995,-0.001079609,-0.004050492,0.003650207,-0.004136981,0.000887437,0.00053391,-0.005076014,0.002339905,-0.003233618,-0.001433239,-0.001053837,0.001810847,-0.002989169,0.001977854,-0.001751375,0.000592005,-0.003363465,0.000816666,-0.000533198,-0.001665483,0.004878043,-0.000766824,-0.00328962,-0.000474479,-0.00167182,-0.000392952,-0.002600752,-0.002125718,-0.001338332,0.00058827,0.000261502,0.000625252,0.000730891,0.000558137,0.001277751,0.000840805,-0.000130963,0.000378177,-0.000325324,-0.000692478,0.000336539,-0.000467811,-0.00048716,-0.000252086,-0.001030853,0.000445896,0.000298954,-0.000157291,0.000177646,0.00041484,-3.50E-05,1.4552,0.9364,1.4644,1.2292,1.6327,1.3112,1.8499,1.2634,1.9836,1.2742,2.0994,1.2871,2.2289,1.2943,2.3188,1.295,2.3907,1.3087,2.472,1.3112,2.6187,1.2735,2.7276,1.1926,2.7999,1.0782,1.9725,1.0728,2.0523,1.13,2.1174,1.135,2.162,1.1757,2.2192,1.1616,2.2634,1.2138,2.3177,1.1839,2.3371,1.2497,2.404,1.1915,2.4277,1.2255,2.4838,1.281,2.4876,1.151,2.5845,1.2296,2.6622,1.1519,2.7442,1.0649,1.7632,0.9599,1.7632,0.9067,1.9743,1.0117,2.1217,1.057,2.2224,1.0764,2.3195,1.0879,2.4029,1.093,2.4895,1.0955,0.521002159,0.226625506,0.159728927,0.12778388,0.087581391,0.048856729,0.091056246,0.134135491,0.116516308,0.1297,0.089902725,0.073193579,0.081338429,1.352155808,0.266412331,0.320672933,0.243578653,0.0532,0.105217869,0.100992772,0.086634,0.216408734,0.218807701,0.225409228,0.243974363,0.2573858,0.280763691,0.425029999,0.057265871,0.077030189,0.993674112,0.169954494
LBX013V04,LBX,0,2.046117829,0.028253812,0.004723754,0.02161561,-0.008466275,-0.003289217,0.005942086,0.003474641,-0.00627501,-1.18E-06,-7.91E-05,0.008427212,-0.00535193,0.001244743,-0.00119848,-0.005407622,-0.002114282,3.30E-05,0.000412182,-0.000859883,-0.003331558,0.003697751,0.000176787,0.003126282,0.00409939,-0.002069738,-0.006360154,0.001727942,0.003468775,0.002098862,0.002804321,-0.003249694,0.002456224,1.47E-06,-0.001494439,-0.001571734,9.68E-05,-0.000548733,0.001422788,-0.001980963,-0.00095634,-0.001342958,-0.001880246,0.001231797,0.001380435,0.000642302,-0.001127393,0.001253715,9.74E-05,0.000848108,-0.001762045,-6.20E-05,-8.11E-05,-0.000407634,0.00122659,0.000616339,0.000736213,-7.37E-05,0.000829776,0.000100188,0.000138378,-0.000263728,-1.55E-05,0.00059731,0.000399101,0.000257019,0.000553788,0.000519848,4.26E-05,1.4908,0.9763,1.4881,1.2422,1.6924,1.3371,1.8894,1.3141,2.016,1.3112,2.1469,1.317,2.2404,1.3256,2.3238,1.3299,2.4087,1.34,2.4935,1.3382,2.6169,1.2954,2.7174,1.2152,2.7783,1.1095,2.0005,1.1181,2.0717,1.1742,2.1257,1.1692,2.181,1.2166,2.2357,1.1987,2.2753,1.2476,2.3256,1.2116,2.3465,1.2785,2.399,1.2274,2.4342,1.2573,2.4968,1.3037,2.4924,1.185,2.5831,1.2483,2.6535,1.1735,2.7197,1.0965,1.7902,0.9998,1.7859,0.9408,1.9944,1.0494,2.1203,1.0912,2.2282,1.112,2.3202,1.1221,2.3918,1.1257,2.4896,1.1286,0.496428464,0.225298047,0.147890128,0.106032872,0.085451799,0.056189412,0.086542128,0.12663321,0.131028432,0.093894675,0.083510778,0.085498655,0.084819102,1.294371852,0.246188485,0.295700964,0.227017709,0.059156487,0.113887005,0.090820813,0.075081289,0.20963628,0.215224627,0.218587031,0.220532741,0.243471744,0.284764973,0.407180476,0.060024662,0.076302687,0.946691571,0.159373555
LBX013V05,LBX,0,1.977334195,0.036526887,-0.013824738,-0.017597229,0.001352127,-0.007207815,0.00301657,0.005247366,0.000183638,0.004276643,2.12E-05,-0.000838363,-0.017567566,-0.003668902,-2.19E-05,-0.000687148,0.001560925,-0.003041512,0.001635142,-0.000292494,0.001248019,-0.00232353,-0.001670928,0.003973779,0.0015651,0.000842094,0.000431387,0.000882842,0.001816139,0.004817532,0.000486268,-0.000216019,0.002584595,0.002567253,0.000607993,-0.00143686,0.00118293,-0.000915336,-9.78E-05,-0.000509926,-0.000312427,0.002793661,-0.001717299,0.002568593,2.00E-05,0.000467592,-0.000639792,-7.59E-05,-0.000861041,-0.000157277,0.000787169,0.001254197,-0.000190865,0.00030715,0.000452329,-0.000480862,-0.00027635,-0.000137246,0.000870985,0.001300582,6.40E-05,2.03E-05,-0.000268429,0.00015464,-0.000371034,-0.001541491,3.01E-05,-0.000202002,-0.000780475,1.5313,1.0405,1.5227,1.2681,1.6855,1.3533,1.884,1.3119,2.0149,1.3119,2.1336,1.3249,2.2429,1.3385,2.322,1.3493,2.4029,1.3576,2.4752,1.3673,2.6014,1.3479,2.7104,1.2875,2.7816,1.1926,2.0146,1.1516,2.0843,1.2041,2.1419,1.2005,2.1864,1.2436,2.244,1.2307,2.2771,1.2774,2.331,1.253,2.3569,1.2961,2.4022,1.2673,2.4317,1.3047,2.486,1.3398,2.4844,1.2449,2.5701,1.2913,2.6532,1.2362,2.7211,1.1791,1.8123,1.0318,1.8128,0.9795,2.0128,1.0886,2.1408,1.1318,2.2393,1.1534,2.3312,1.1694,2.3986,1.1758,2.4827,1.1818,0.478974874,0.206766656,0.128207644,0.096940858,0.070020354,0.06362586,0.060231636,0.1309,0.119409757,0.110142862,0.07983389,0.081324658,0.07294779,1.259517566,0.237886801,0.301766681,0.229979912,0.05230239,0.106472766,0.089812527,0.072621829,0.185651555,0.189657085,0.190766087,0.201456546,0.219742622,0.257783494,0.394881919,0.061987902,0.076834432,0.929972607,0.127322347
LBX013V07,LBX,1,1.97923494,0.016156848,-0.012371782,-0.008741143,-0.006692137,-0.016676232,-0.004934475,-0.010492164,-0.003381314,-0.005759353,0.010134798,0.005046576,-0.004906297,-0.002250548,-0.004473251,-0.001004542,-0.000695236,0.001056126,-0.001622907,0.006380406,0.002472139,-0.000509009,0.003786726,0.00153458,0.000322002,-0.002516076,0.000876663,-0.00116547,0.000865459,-0.002164262,0.000633312,0.002732476,-0.001788147,-0.000623261,-0.00155649,0.000874759,0.002771035,-0.001438898,-0.000682047,0.003401173,0.000156633,0.000689694,-0.000494292,0.00305099,-0.00022789,0.001786927,0.001022247,-0.000306507,7.45E-05,0.001947529,2.11E-05,-0.000518545,-0.002817282,0.001435752,0.001076841,-8.65E-05,0.000308676,0.000284484,0.00048793,5.14E-05,0.000148828,0.000964035,0.000831683,0.000179357,0.00017124,-8.68E-05,-0.00015529,-0.00029592,-0.000160527,1.514,0.9919,1.4871,1.24,1.6802,1.3188,1.8794,1.2882,2.0031,1.2968,2.1278,1.3116,2.2332,1.3303,2.3123,1.3346,2.3972,1.336,2.4582,1.3436,2.5802,1.3181,2.6873,1.2526,2.7593,1.1548,2.011,1.1332,2.0858,1.1922,2.1447,1.1828,2.1879,1.2274,2.2454,1.2116,2.2785,1.2677,2.3332,1.23,2.3554,1.2839,2.4094,1.2451,2.4382,1.2717,2.476,1.318,2.4799,1.208,2.5626,1.2706,2.6359,1.2102,2.6963,1.1447,1.8015,1.021,1.801,0.9671,2.0088,1.0696,2.1426,1.1149,2.2425,1.1336,2.3281,1.1458,2.4091,1.1535,2.4795,1.1559,0.474828653,0.203331158,0.133343354,0.10344878,0.077271275,0.06654397,0.07625936,0.123998589,0.125575197,0.107046018,0.079216791,0.084911542,0.061471619,1.255909431,0.242370997,0.28441976,0.212141274,0.053902319,0.104737434,0.089707302,0.077681722,0.188904685,0.205347145,0.207475926,0.211754787,0.2292332,0.254028187,0.371867624,0.063804467,0.066631224,0.912745227,0.141024289
LBX013V08,LBX,0,2.078755042,0.004771532,-0.02560634,-0.016957543,0.00307432,-0.009015198,0.006198822,0.016774795,-0.006442466,-0.006029301,0.002168583,0.004558402,0.001227627,-0.01091298,0.00310453,-0.001280761,0.001560432,0.00010612,-0.000165634,0.005471396,-0.001632873,-0.001599735,0.003801825,0.001473463,0.002558185,-0.004314543,0.003340646,-0.003549793,0.003593093,-0.002390647,0.002671807,0.001228417,0.000213745,-1.12E-06,8.34E-05,0.001212666,0.001268787,0.001166571,0.000959057,0.001457349,0.001866943,0.000359104,0.001507731,0.000633981,0.000284619,0.000704895,-0.000701039,-0.000506651,-8.71E-05,0.000188147,0.001538705,-0.000538268,0.000517814,0.001826774,-3.86E-05,0.000210567,-0.000454117,0.00045909,-0.000193957,-0.000326042,0.000454188,0.000496677,-0.000331777,0.000239668,-0.001515408,0.000591609,1.83E-05,-0.000952391,-0.000156776,1.4752,1.011,1.4439,1.254,1.5949,1.3177,1.8517,1.2886,1.9919,1.3058,2.1257,1.3231,2.2335,1.3382,2.3155,1.3468,2.404,1.3533,2.4687,1.3528,2.5921,1.3252,2.7125,1.254,2.7869,1.1634,1.9987,1.1372,2.0656,1.1947,2.1253,1.1897,2.1785,1.2429,2.2339,1.2206,2.2691,1.2839,2.326,1.2443,2.3439,1.3026,2.4065,1.253,2.431,1.2968,2.4779,1.3285,2.473,1.2184,2.5741,1.2763,2.6604,1.2116,2.7179,1.1483,1.7952,1.0261,1.7959,0.9671,1.9935,1.0707,2.1122,1.1095,2.2244,1.1354,2.3161,1.1494,2.3948,1.157,2.4676,1.1609,0.481200509,0.211023601,0.133322541,0.096020206,0.064929577,0.052537606,0.062619885,0.141251124,0.134913787,0.108852423,0.082449742,0.08873838,0.064701932,1.320523627,0.253231673,0.318681989,0.24213139,0.059004152,0.112910451,0.095100473,0.080968759,0.191903153,0.205700097,0.206078141,0.212068338,0.230229842,0.259976249,0.404130375,0.070632924,0.067172688,0.939636866,0.154240624
LBX013V09,LBX,0,2.099091692,0.010587164,0.002520055,-0.000663418,-0.004520823,0.002204158,0.003963946,0.002324902,-0.011943815,-0.011004032,-0.000967991,0.002254226,0.001533544,-0.007113891,0.001073758,-0.01229366,0.002359972,-0.007105617,0.000876725,-0.005796894,0.003917151,0.000344227,0.002940265,0.00288506,-0.001171505,-0.00260259,-0.003309274,-0.002524038,-0.000407858,-0.001699823,0.000854211,0.000810834,-0.001010879,0.000589644,-0.001218365,-0.002335877,-0.000256816,0.001288721,-0.000677045,-0.001226717,0.000131392,-0.000394879,-0.00042653,0.001327224,-2.38E-05,-0.001404683,0.000704295,-0.000621512,-0.000155631,-0.000175457,-2.47E-05,-0.000863531,0.00016521,0.00092925,0.002184283,0.000651515,-1.68E-05,9.71E-05,0.001218219,-0.000110616,-0.000337862,0.000195832,-0.000324322,-4.83E-05,-0.000854213,0.001037161,-0.001011726,-0.000495948,0.000294891,1.4337,0.9989,1.4637,1.2504,1.6406,1.3296,1.8909,1.2954,2.0232,1.2997,2.1397,1.3083,2.2461,1.3227,2.331,1.327,2.4101,1.3342,2.4908,1.3344,2.6176,1.2907,2.7201,1.2087,2.7848,1.103,1.9955,1.1232,2.0674,1.1785,2.13,1.1728,2.1746,1.2145,2.2328,1.2001,2.2717,1.2548,2.3249,1.2159,2.3443,1.2835,2.4083,1.2217,2.4353,1.2605,2.4924,1.3037,2.4871,1.1753,2.5922,1.2492,2.6645,1.1699,2.7291,1.089,1.7693,1.0192,1.765,0.9552,1.9941,1.0609,2.1203,1.0976,2.2271,1.116,2.3198,1.1235,2.4029,1.1278,2.4854,1.1262,0.494353082,0.201479527,0.129008062,0.100082216,0.072565625,0.045487801,0.077889216,0.132369861,0.116816994,0.107370014,0.085008823,0.079427011,0.080700248,1.355104431,0.251370503,0.306353684,0.235381733,0.06414429,0.106363199,0.093445439,0.083601435,0.208270017,0.211778776,0.212396634,0.211229851,0.224216012,0.256204001,0.394525943,0.057432482,0.067799705,0.973340254,0.166362406
LBX013V10,LBX,0,2.062514662,0.003073539,0.006702559,-0.026509715,-0.014004249,-0.002017037,-0.005049653,0.000658291,0.004357974,-0.002501464,-0.001471993,-0.00346732,0.004563275,-0.003341274,-0.010537285,0.00136476,0.002177316,-0.007083108,0.005001145,0.005682772,0.003387315,-0.003384312,-0.00156934,0.00155364,-0.005537713,-0.00053816,-0.000770425,-0.000508432,-0.003833201,-0.00171843,0.000425033,-0.001699548,0.002172464,-8.24E-05,-0.001529238,0.001324026,0.001083347,-0.00052469,0.00053413,-0.000132379,0.000866322,0.002568905,0.00064669,0.000671842,0.000287038,0.000750172,0.000256431,0.001499588,0.00097725,0.000340446,-0.000366176,-0.000460397,0.001305982,0.001613898,0.001231871,-0.000591433,-0.000308746,-0.000181014,0.000990761,-0.000551864,0.000860279,0.000673692,-0.000241843,-0.000468149,0.000407154,6.34E-05,-0.00019723,8.49E-05,-0.000101428,1.4795,1.034,1.4738,1.2246,1.6837,1.3252,1.9124,1.2821,2.0415,1.2929,2.1688,1.3004,2.2843,1.308,2.3619,1.3134,2.4407,1.3155,2.5054,1.3166,2.6298,1.2893,2.7273,1.2217,2.7985,1.1217,2.0041,1.1303,2.0919,1.185,2.158,1.1793,2.2105,1.2274,2.2666,1.2087,2.3019,1.2605,2.3544,1.2217,2.3813,1.2789,2.431,1.2282,2.4571,1.267,2.5162,1.288,2.5019,1.1866,2.5996,1.2447,2.6722,1.18,2.7456,1.1117,1.7909,1.0325,1.7873,0.9613,2.0038,1.0656,2.1573,1.107,2.2656,1.1224,2.3533,1.13,2.4307,1.1332,2.5043,1.1357,0.500973582,0.177347484,0.119090596,0.084070744,0.050655799,0.039580424,0.051197754,0.129550955,0.127520743,0.115749773,0.07778766,0.078827977,0.06470935,1.321912361,0.237801283,0.303617473,0.228116571,0.071290953,0.1125092,0.088757197,0.076875289,0.180903344,0.192887221,0.190905736,0.202618459,0.219017008,0.235002574,0.378359842,0.053836883,0.069100651,0.970030438,0.153846839
LBX013V11,LBX,0,2.038777182,0.024414628,0.007158916,0.014345398,-0.003886799,-0.006703497,-0.000276553,-0.007429874,-0.007292394,-0.015031507,0.003133119,0.007358939,0.004978514,-0.007939071,-0.000237733,-0.005005791,-0.001646615,0.001917674,0.005055989,0.003936673,0.000378262,-0.000844247,0.00090316,-0.000649813,0.002501428,0.00099696,-0.003323322,-0.001505409,-0.001151545,0.001010456,0.001576662,-0.002694234,0.001440597,0.004466643,0.000762205,-0.002693912,0.003965228,-0.000499967,0.002241035,0.002240376,0.000239546,-0.002810721,0.00065217,-0.000379514,0.001336934,-0.001817345,0.000142465,0.001613612,-5.28E-05,-0.000103734,0.000255065,-0.001312013,0.000383561,0.002477717,-0.000216799,0.000830492,0.000778362,0.000372538,-0.000292225,-0.000437091,-0.000776625,-0.000839063,-2.18E-05,-0.000133051,-0.000364191,0.001094621,-0.000175536,0.000289263,0.000381806,1.4628,0.9903,1.4597,1.2666,1.6877,1.3317,1.8873,1.308,2.0124,1.3155,2.1343,1.3231,2.2368,1.3263,2.3252,1.336,2.3997,1.3425,2.4684,1.3393,2.5921,1.3008,2.6942,1.2289,2.7665,1.1088,1.9984,1.1311,2.0609,1.1764,2.1214,1.1713,2.1717,1.2166,2.2271,1.2023,2.2666,1.2699,2.322,1.2174,2.3407,1.2864,2.3954,1.2246,2.422,1.2598,2.473,1.3073,2.4781,1.1879,2.5683,1.254,2.6359,1.1807,2.7057,1.0951,1.774,1.011,1.7733,0.9592,1.9984,1.0631,2.1192,1.0987,2.226,1.1192,2.3155,1.1268,2.3878,1.1289,2.4763,1.13,0.483051064,0.208894279,0.147312796,0.112876082,0.063788714,0.051965469,0.085653838,0.125324618,0.122136686,0.102549939,0.088930591,0.074783019,0.068774487,1.309074459,0.259382652,0.299050782,0.219955018,0.05180473,0.110152122,0.096093808,0.073752288,0.209449039,0.21635427,0.214461978,0.223571241,0.241678464,0.268922331,0.382208857,0.062324393,0.075644762,0.942251861,0.164391788
LBX013V14,LBX,0,1.98960815,0.013836737,0.00514263,0.013587633,-0.005424649,-0.015225486,-0.001251774,-0.003766287,0.009196753,-0.003968867,0.003865989,-0.004721836,-0.000510937,-0.003430012,-0.004506568,-0.003444296,0.007786397,-0.00657281,-0.000445085,0.002295344,0.00538251,-0.001141789,-0.001895031,-0.000741969,0.004848479,-0.001387209,-0.002720832,0.002774828,0.001905123,0.000414165,-0.001830161,-0.000534282,-0.001886365,-0.002753324,-0.002897651,0.004244154,0.000457162,-0.002036927,-0.001092759,0.003020576,0.000325129,-0.000465244,0.000404862,0.000428686,0.000283669,-0.003328041,-0.002664638,-0.002578846,0.000449966,-0.001250498,0.001237002,0.000611114,-0.000888323,-0.000831877,-0.00059156,-0.001373406,-3.22E-05,0.001063948,-0.000845945,-5.95E-05,-0.00082049,0.00036545,0.000253555,-0.000315829,-0.000866447,-0.00129502,0.000112394,0.000627478,-0.001307675,1.4973,0.9655,1.4978,1.2206,1.7093,1.3285,1.9027,1.2896,2.0322,1.2983,2.1429,1.3033,2.2627,1.3101,2.3479,1.3134,2.4191,1.3188,2.4881,1.3188,2.609,1.2843,2.7006,1.2217,2.7675,1.1181,2.0203,1.1134,2.0879,1.1652,2.144,1.1638,2.1944,1.2084,2.2515,1.194,2.2878,1.2371,2.3371,1.2113,2.3652,1.263,2.413,1.2256,2.4428,1.2709,2.4982,1.2896,2.4946,1.1846,2.5814,1.2416,2.6402,1.1882,2.6931,1.1122,1.815,1.0102,1.8118,0.9488,2.0167,1.0534,2.1419,1.0933,2.2476,1.1127,2.3328,1.1246,2.4094,1.1235,2.4914,1.1203,0.479614355,0.211840034,0.144284788,0.107973423,0.077194624,0.05328649,0.053442492,0.12979191,0.11081286,0.119992833,0.085263884,0.071404482,0.069,1.279333733,0.229662121,0.280885493,0.209314142,0.061483331,0.111661497,0.087330693,0.077235355,0.198527429,0.19961027,0.198303454,0.217463675,0.232506107,0.262271691,0.393291673,0.074633572,0.069068155,0.896319837,0.146334856
LBX013V16,LBX,0,2.049200226,0.002816994,-0.007682687,0.005724177,-0.012824514,-0.004699363,-0.002415003,0.002946602,0.008111929,-0.003421457,0.002079374,-0.003819133,-0.004086084,-0.003051482,-0.000883957,-0.001014952,-0.001617607,-0.006728214,0.001348534,-0.002196425,0.00029566,-0.004832157,-0.000676619,0.004415289,0.001464226,0.000174744,-0.000700034,0.003522808,0.002770912,-0.000524623,-0.002611975,-0.00567382,0.00281656,0.0005479,-0.001292589,0.002803193,0.000249687,-0.002713399,0.002307768,0.002772234,-0.002167833,0.001279567,0.001076986,-0.001406468,0.000385442,0.002599743,0.002710296,0.001334774,0.000391079,0.0016279,0.001067962,-0.000398754,0.001207038,-0.000813867,-0.00094189,0.000200869,0.000917156,-0.000433983,-0.000525239,0.000653315,0.000679038,0.000988974,0.000469355,0.000257427,5.03E-05,-0.000287746,0.000615972,0.000220402,9.39E-05,1.4671,0.9676,1.4547,1.1904,1.6489,1.3198,1.8657,1.2853,2.0081,1.294,2.1303,1.3055,2.2368,1.3062,2.3195,1.3105,2.4094,1.3155,2.4773,1.3188,2.61,1.2886,2.7006,1.2195,2.7697,1.116,1.9962,1.1138,2.0609,1.1656,2.1278,1.1602,2.1807,1.2077,2.2282,1.1904,2.267,1.2487,2.3198,1.2098,2.3511,1.2594,2.3954,1.2195,2.4331,1.254,2.4907,1.2871,2.4784,1.1861,2.5615,1.2469,2.6384,1.1818,2.706,1.103,1.7916,1.0038,1.7902,0.9455,1.9923,1.0498,2.126,1.0901,2.2224,1.1109,2.3152,1.1217,2.3928,1.1268,2.4748,1.1289,0.487590125,0.21550522,0.138832273,0.110022725,0.064948364,0.060081362,0.065908573,0.142665518,0.122739928,0.1065023,0.082811714,0.090038936,0.067980144,1.311026056,0.23514857,0.299615921,0.224696239,0.058316807,0.104843693,0.093631832,0.076219748,0.189916455,0.197784175,0.200466481,0.215294148,0.23553263,0.267372044,0.400082716,0.065012999,0.07273328,0.929244796,0.139002338
