ID,species,centroid_size_bottom,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,cut_edge_length_bot,noncut_edge_length_bot1,noncut_edge_length_bot2,distance_to_tip,inner_angle,left_width_sut8,left_width_sut7,right_width_sut8,right_width_sut7,bottom_width
LBX002V02,LBX,0.479277671,-0.10253304,0.016385584,-0.025595104,-0.006583044,0.024528341,-0.008121482,0.002502965,-0.001810425,-0.011875808,0.006738257,-0.007366971,-0.004283313,-0.00749176,0.008911002,0.001412977,-0.005082797,0.003269246,-0.003881968,0.003226484,-0.00590835,0.004549599,-0.002294782,-0.012031148,-0.001451746,0.003824564,-0.007666378,0.004575415,0.00050153,-0.003126871,0.001830702,2.7713,1.1435,2.5453,1.1462,2.486,1.1408,2.4184,1.1357,2.3479,1.1257,2.5548,1.2096,2.5151,1.1985,2.4606,1.1942,2.4682,1.2064,2.4633,1.2206,2.5178,1.2292,2.5549,1.2151,2.6926,1.2584,2.5313,1.2627,2.4795,1.2681,2.4196,1.2762,2.3441,1.2816,0.226365766,0.144347428,0.146185772,0.139268446,36.47895684,0.036117863,0.050186552,0.060393129,0.05913307,0.117338186
LBX002V04,LBX,0.525142263,-0.015960855,-0.012927258,0.099976457,0.045176083,0.022643931,-0.045938754,-0.003209628,-0.017997908,-0.027895748,0.017449859,-0.00228184,-0.007788969,-0.002419454,0.004690175,0.0017624,-0.004537069,0.015353703,0.002396135,-0.006897686,-0.000224488,-0.001991723,0.001861638,-0.00610645,0.004364799,0.003526532,-0.002560719,-0.002741685,-0.002705756,0.000488021,-0.00016916,2.8188,1.1251,2.5701,1.1143,2.5005,1.1111,2.4326,1.1068,2.3598,1.1063,2.5895,1.1853,2.5181,1.185,2.4536,1.1818,2.4187,1.189,2.4533,1.1933,2.518,1.1922,2.5895,1.1923,2.733,1.2066,2.5471,1.2364,2.495,1.2469,2.4371,1.2558,2.3655,1.2612,0.237070728,0.144210749,0.145072189,0.118338033,23.15323504,0.052919278,0.067910603,0.087763831,0.084841617,0.124247374
LBX004V01,LBX,0.505922124,0.048711784,-0.060722069,0.027640246,-0.018647801,0.029680034,0.024596456,-0.000865184,0.003771582,0.002235205,-0.024037434,-0.010120961,-0.002601071,-0.016647525,0.009606186,-0.011577967,-0.002209616,0.003528684,-0.007298739,-0.003223614,0.000502636,0.006253619,-0.002572511,-0.007187461,-0.001370543,-0.004489906,-0.002009854,-0.000446421,0.002753054,0.003569936,0.001445901,2.8015,1.1079,2.5583,1.1041,2.4932,1.0998,2.4317,1.0937,2.3565,1.0868,2.5342,1.1638,2.5126,1.1483,2.4576,1.1437,2.3975,1.1559,2.4579,1.1789,2.5212,1.1782,2.5341,1.1639,2.7204,1.2145,2.5507,1.2159,2.4939,1.2224,2.4313,1.2318,2.3508,1.2397,0.273082588,0.193049346,0.192979092,0.13394316,27.04361937,0.047870032,0.056464591,0.063577748,0.056520527,0.112058021
LBX005V01,LBX,0.507877727,-0.006103433,-0.059564645,0.034756066,-0.022036737,0.011082006,-0.010576082,0.005860288,0.003388339,-0.009334431,-0.004421173,0.0201593,0.003801452,0.002425007,-0.010242427,0.007151352,-0.001829051,-0.002253784,0.008056498,-0.003607752,0.002937303,-0.002939834,-0.000661118,0.001095431,0.001363905,0.001147946,-0.004508451,0.003524725,0.001790687,-0.00200145,0.000151765,2.8312,1.1176,2.5922,1.1122,2.5216,1.1084,2.4511,1.1027,2.3749,1.094,2.5651,1.1758,2.5363,1.1641,2.4777,1.1602,2.4471,1.1724,2.472,1.1802,2.5262,1.1828,2.5653,1.1764,2.7376,1.2228,2.568,1.2271,2.5097,1.2352,2.4428,1.2427,2.3803,1.2497,0.272390253,0.178438365,0.178788283,0.140811931,27.57822614,0.060907553,0.066680507,0.076278568,0.067900295,0.117420824
LBX005V02,LBX,0.48654089,-0.055728404,0.000729542,0.001609373,0.004099609,0.015638275,0.039744564,-0.021210569,-0.001989826,0.031465772,-0.009653137,0.004871703,0.005232497,0.000161005,-0.00903317,0.00024066,-0.007260224,-0.005830244,-0.005064976,-0.001826159,0.002272159,-0.000949137,-0.006034357,-0.00398825,0.001960457,0.000144777,0.003366062,0.007080089,0.004366349,0.002453225,0.000140568,2.794,1.1224,2.5583,1.116,2.4962,1.1068,2.4347,1.0965,2.3581,1.089,2.566,1.1654,2.5356,1.1462,2.4698,1.144,2.4574,1.1575,2.4687,1.1748,2.5297,1.1802,2.5658,1.1698,2.7131,1.2406,2.5529,1.2206,2.4989,1.2276,2.4331,1.2309,2.3646,1.2411,0.232019396,0.163431729,0.165207294,0.143234249,37.75721786,0.046587552,0.060826639,0.037780021,0.045615787,0.104739295
LBX005V03,LBX,0.435073745,0.006834336,0.064136333,-0.027013324,-0.022088932,0.030545567,-0.051554248,0.012505585,-0.003643821,0.00514184,-0.000597835,-0.016479979,0.013555283,0.002688906,0.005812115,0.000836343,-0.003578951,-0.005809069,0.004094067,0.000668355,-0.001953461,-0.003580932,-0.000771001,0.005401926,0.000136188,-0.002629212,-0.002295852,0.002754529,-0.003192211,-0.001268213,0.000140942,2.7257,1.1065,2.5367,1.1095,2.4817,1.1057,2.4132,1.0987,2.3403,1.0895,2.5326,1.1697,2.523,1.1552,2.4604,1.1519,2.4202,1.171,2.4533,1.1775,2.5129,1.1778,2.5326,1.1697,2.6472,1.1877,2.5272,1.2082,2.472,1.2209,2.4086,1.2295,2.3418,1.2389,0.203179354,0.116005,0.116005,0.112941091,27.04924275,0.033595387,0.047257275,0.047709328,0.050873667,0.099156139
LBX005V07,LBX,0.350285552,-0.095443521,0.041034469,-0.14196458,-0.092542908,-0.011391868,-0.075558277,0.005153522,0.007628293,0.036329261,0.001724463,0.014020859,0.00178031,-0.007146398,0.009559014,0.001739572,-0.017057966,0.004510559,-0.000339198,-0.006355187,-0.006494036,0.006365989,-0.00138831,0.003087802,0.006931284,-0.004870079,-0.007300946,-0.00426341,-0.000957638,-0.00152436,-0.000492986,2.7524,1.1165,2.6095,1.1143,2.5658,1.1111,2.5038,1.1057,2.4364,1.0949,2.5823,1.1644,2.5946,1.1512,2.5396,1.1472,2.559,1.1652,2.5376,1.1779,2.5775,1.1797,2.5824,1.1721,2.6744,1.1965,2.5895,1.2069,2.5547,1.2105,2.5011,1.2177,2.436,1.2296,0.176715647,0.09518067,0.097533686,0.111731822,34.94236304,0.029729447,0.036812634,0.039794723,0.044605493,0.09473521
LBX005V09,LBX,0.463150171,-0.251571554,0.067339014,-0.01466795,-0.049991255,-0.007395389,-0.053270214,-0.025824116,-0.005964921,0.010409034,0.009032088,-0.002016055,0.010310997,-0.006028414,0.003437743,0.002730983,-0.002795563,0.000677005,0.000174018,-0.004523672,-0.002045436,0.000586606,0.006486439,-0.000719845,-0.000274078,-0.004280965,0.003724791,-0.002817535,-0.002672729,0.000168288,-0.001201943,2.7648,1.0949,2.5503,1.0861,2.4946,1.0782,2.4274,1.0678,2.3547,1.062,2.5785,1.1421,2.5245,1.1262,2.4671,1.1222,2.552,1.1446,2.4614,1.1545,2.5216,1.154,2.5789,1.151,2.6845,1.1739,2.5399,1.1864,2.4878,1.1987,2.4272,1.2104,2.3544,1.2168,0.192186186,0.108054477,0.110667249,0.112645861,30.9162537,0.037210886,0.051483978,0.047682806,0.051886896,0.100837741
LBX005V10,LBX,0.515012634,0.009315107,-0.09443267,0.055960439,-0.018867144,0.038586663,0.029121088,-0.007768651,0.008593668,-0.007355922,-0.004712362,-0.014386868,0.001209327,-0.00142416,0.004514415,0.000164406,-0.00037781,-0.007400975,-0.000387338,-0.000411337,-0.003579842,-0.003787042,0.003365221,-0.003893747,-0.001986814,0.001857313,0.002644668,-0.004642629,0.007169727,0.000820928,0.000439515,2.808,1.11,2.5435,1.1149,2.4831,1.107,2.4202,1.1014,2.3533,1.094,2.5303,1.1733,2.4986,1.1559,2.4453,1.158,2.4036,1.171,2.4482,1.1875,2.5,1.1839,2.5302,1.1736,2.7312,1.2181,2.5442,1.2217,2.4824,1.231,2.4241,1.2447,2.3594,1.2476,0.284823068,0.205867069,0.205834521,0.13260411,25.41190004,0.058159092,0.055334347,0.060803043,0.063481021,0.106802294
LBX005V11,LBX,0.47466217,-0.257139188,0.054027871,0.001744182,-0.037950712,-0.019290159,-0.015942045,-0.029651173,-0.005947085,-0.000466859,0.006707322,0.012926225,0.006637837,0.00209059,-0.013333645,-0.000586912,-0.004315117,-0.002787244,0.003143192,-0.00091001,0.000399736,-0.00457676,-0.000909255,-0.001899769,0.002986707,-0.006283139,-0.004881865,-0.003397109,-0.000490122,-0.000213028,-0.000788425,2.7789,1.1143,2.5534,1.1036,2.4941,1.096,2.4288,1.0863,2.3549,1.0761,2.5841,1.1553,2.521,1.1446,2.4671,1.1381,2.555,1.1577,2.4601,1.1629,2.521,1.1624,2.5841,1.1634,2.6974,1.2069,2.5431,1.2066,2.4896,1.2127,2.4256,1.2184,2.3576,1.2249,0.199067928,0.121363668,0.124496787,0.123357245,36.37154491,0.049417102,0.05788169,0.052256674,0.050014098,0.103513719
LBX005V12,LBX,0.472067864,-0.195815281,0.042677656,0.013976422,-0.079323146,-0.011907879,-0.045143189,0.003297131,-0.012100926,0.006071622,0.016854172,0.011681885,0.010421682,0.00647248,-0.015686658,-0.007772975,0.000176929,-0.003406981,-0.002372131,-0.002446503,-0.004379197,0.003748359,-0.001399674,0.005341049,-0.002433577,-0.004781339,0.001187109,-0.00362403,-0.003472782,0.004237355,-0.001916402,2.7763,1.1174,2.5545,1.1071,2.4921,1.1023,2.423,1.0894,2.3504,1.08,2.5604,1.1659,2.5262,1.151,2.456,1.144,2.524,1.1632,2.4461,1.1674,2.5081,1.1677,2.5603,1.1698,2.6866,1.1933,2.5378,1.203,2.4781,1.2113,2.4169,1.2195,2.3403,1.2287,0.221280501,0.128467661,0.129140234,0.117502766,24.91049989,0.046132201,0.05432504,0.052231217,0.055155235,0.097343207
LBX005V14,LBX,0.484627716,-0.178754271,0.025319117,0.004795173,-0.078941061,-0.034813573,-0.007225727,-0.005425314,0.012075215,-0.001696781,0.00673991,0.016990132,-0.005227869,-0.003449397,-0.013179094,-0.006666158,0.015872482,-0.00664457,-0.006824513,0.000211583,0.004038307,0.004214811,-0.000877818,0.005647793,0.002582448,-0.001383585,0.002792795,-0.008764123,-0.005989751,-0.001520156,-0.002024763,2.7864,1.1003,2.5651,1.0915,2.4889,1.0822,2.4227,1.0692,2.3472,1.0627,2.5565,1.1433,2.516,1.1309,2.4538,1.1232,2.5207,1.1438,2.4565,1.148,2.5117,1.148,2.557,1.1506,2.6961,1.1926,2.5529,1.1915,2.4833,1.1909,2.4175,1.2001,2.3387,1.2087,0.233886746,0.145302478,0.148049485,0.129125443,30.04484117,0.059914022,0.0505831,0.062953713,0.053972308,0.100741451
LBX007V01,LBX,0.480174661,0.021175338,-0.016693524,0.028361031,0.005775419,0.004834606,0.000672408,-0.029116607,0.000294395,-0.00686034,0.001238319,0.009654342,-0.00380455,-0.010184652,-0.016333286,-0.006337664,0.000647619,0.005358631,-0.001387455,0.005777114,0.002246671,-0.010751012,-0.003643057,-0.003641958,0.001181484,-0.004348463,0.001262521,0.003485292,-0.001905454,-5.62E-05,0.000135612,2.7745,1.1262,2.5536,1.116,2.4838,1.1102,2.4205,1.0994,2.3479,1.0944,2.5421,1.1691,2.5102,1.1675,2.4477,1.1607,2.408,1.1686,2.4547,1.1748,2.51,1.1729,2.5421,1.1691,2.6909,1.2231,2.5385,1.2231,2.4881,1.2332,2.422,1.2382,2.3515,1.2469,0.236326406,0.15829542,0.15829542,0.127978787,30.40480658,0.057725991,0.067276445,0.067348422,0.062076243,0.108159234
LBX007V02,LBX,0.486668539,0.017342905,0.001922254,0.0139972,0.060825969,0.042455635,-0.041194367,0.002976016,-0.005343895,0.006828715,0.004225509,-0.021951629,-0.008519826,-0.005235603,0.010018289,-0.000479566,0.003572293,-0.004501745,0.025936795,0.002831004,-0.009140979,0.021642369,0.005090532,0.010217698,0.005331967,-0.003209571,-0.000322144,0.004910566,0.003224341,-0.000766996,-0.001097722,2.7715,1.1001,2.5442,1.1059,2.4903,1.1023,2.4198,1.0994,2.3544,1.0901,2.5601,1.1749,2.518,1.1564,2.4509,1.1537,2.3991,1.1699,2.4601,1.1812,2.5156,1.185,2.5609,1.1866,2.685,1.2033,2.5383,1.2303,2.4795,1.2454,2.4229,1.246,2.3565,1.2508,0.224243172,0.125218609,0.128088134,0.134656934,32.29560256,0.05066932,0.067067131,0.056891915,0.06476357,0.124539833
LBX007V06,LBX,0.492008203,-0.01425743,-0.045276429,0.051704626,-0.024590889,-0.001141172,-0.022895321,-0.01732706,-0.005823739,-0.002169676,0.010445098,-0.003041814,-0.009126592,0.010283112,-0.013142194,0.008126524,0.011510613,-0.000609112,-0.009437759,0.003807087,0.004701733,-0.003645996,0.004929244,0.001403691,-0.004276282,-0.002114722,-0.001667813,0.001661287,0.000760859,0.000758564,-0.001396297,2.7875,1.0841,2.5518,1.0793,2.4741,1.0771,2.413,1.0692,2.3432,1.0606,2.5357,1.1425,2.5047,1.1347,2.4342,1.1311,2.4202,1.1429,2.4385,1.148,2.4978,1.1465,2.5356,1.1427,2.6945,1.1739,2.5403,1.1839,2.4799,1.1962,2.4195,1.212,2.3554,1.2192,0.258483655,0.161934092,0.161874643,0.129278923,24.24273506,0.056612808,0.063538964,0.072715679,0.067141716,0.105230271
LBX007V08,LBX,0.508954242,-0.065339198,-0.100836325,0.119266973,-0.013227838,-0.033680174,-0.060702589,0.027624723,-0.012394638,0.06645797,-0.010364839,0.028242676,0.078602856,0.086239648,-0.001131826,-0.025369535,-0.001647152,0.004954442,-0.001869849,-0.003131276,0.001365957,-0.008718475,-0.008060724,-0.015750076,0.00018996,-0.001592366,0.002165163,0.001312864,-0.001204495,0.000798293,-0.002738831,2.7886,1.0858,2.5437,1.0874,2.4736,1.0814,2.4126,1.0712,2.3452,1.0626,2.5374,1.144,2.5068,1.1246,2.4371,1.121,2.4238,1.1419,2.3565,1.1523,2.4374,1.1548,2.5375,1.1456,2.6942,1.1742,2.5396,1.1861,2.4777,1.1965,2.4175,1.2109,2.3506,1.2174,0.25785399,0.159288575,0.159681809,0.129328728,23.94637076,0.106885593,0.129008062,0.052397042,0.053855455,0.09878512
LBX008V01,LBX,0.474868418,-0.031001642,-0.046769094,0.076552883,-0.02977726,0.050272321,-0.023970688,-0.026706122,-0.015036135,-0.004679238,0.011248493,0.003847069,-0.021545692,0.000592288,-0.017387458,0.003625735,-0.007358954,0.005765564,-0.012241691,-0.00158548,-0.013815456,-0.00110354,-0.009219129,0.009312846,-0.00162247,-0.000270965,-0.002758637,-0.000364444,-0.005554145,0.00098124,0.000550695,2.8037,1.1386,2.5518,1.123,2.4957,1.1178,2.432,1.1084,2.3706,1.0987,2.5518,1.1803,2.517,1.1704,2.4529,1.1641,2.4389,1.1778,2.4608,1.1821,2.5108,1.1825,2.5518,1.1804,2.7064,1.2066,2.5316,1.2181,2.4892,1.2271,2.4374,1.2357,2.3711,1.2546,0.25532822,0.156804337,0.156821076,0.118706739,19.05413587,0.041231056,0.053212405,0.058803061,0.063051804,0.097221654
LBX008V02,LBX,0.44620982,0.013925433,0.060743318,-0.022301527,-0.007116568,0.020680785,-0.004658218,-0.048385696,0.003707433,0.004509921,-0.001002231,-0.011039456,-0.009792396,-0.010390305,-0.017243448,-0.00664847,0.000726134,-0.000677636,0.002494817,-9.28E-05,0.003383945,0.003049652,0.002179746,-0.002302309,3.92E-05,0.004578453,0.002583022,-0.00131273,-0.001744535,0.001926457,0.000852411,2.753,1.1262,2.5482,1.1178,2.4878,1.1106,2.4259,1.1005,2.3504,1.0983,2.5507,1.1683,2.5324,1.1602,2.4684,1.158,2.4318,1.1653,2.4822,1.1729,2.5356,1.1737,2.5507,1.1684,2.6708,1.2091,2.5475,1.2199,2.4953,1.2274,2.4299,1.2386,2.3594,1.2451,0.206634218,0.126808911,0.126841042,0.116744379,30.51933979,0.047707966,0.056052297,0.045248204,0.051216404,0.1021024
LBX008V04,LBX,0.459332712,-0.001677694,-0.02065724,0.017564033,-0.042352871,0.028177496,-0.02588539,0.000249235,-0.005109446,-0.015495966,0.016670755,0.004720475,-0.003336075,0.010696093,-0.014725852,-0.002362111,-0.003388682,-0.009488664,-0.009380693,0.001475899,-0.006312411,-0.001370182,-0.004607051,-0.004619139,-0.000390779,0.000707477,0.001733014,0.000763153,-0.000376692,-0.000838482,-0.000323745,2.7745,1.1138,2.5523,1.109,2.4924,1.1014,2.4283,1.0901,2.3581,1.0804,2.534,1.1654,2.5221,1.1607,2.4585,1.1543,2.4304,1.1597,2.4582,1.1664,2.507,1.1699,2.534,1.1656,2.6834,1.1988,2.5353,1.2042,2.4795,1.2128,2.4238,1.2217,2.3562,1.2307,0.24597319,0.153044438,0.153087949,0.124596188,24.71127774,0.044467741,0.051055362,0.059874285,0.062830088,0.096705946
LBX008V05,LBX,0.457919689,0.020498266,0.02486006,-0.025131576,-0.017355548,0.03184269,-0.006531691,-0.001952148,0.004736294,0.004189932,-0.015301468,0.000602887,-0.026327125,-0.003380075,-0.010950276,0.009489323,0.001632379,0.015808968,-0.006603109,-0.001487191,0.000110316,-0.023237695,0.001007284,-0.008311767,0.009324826,-0.005284656,-0.000613102,-5.74E-07,0.003477289,-0.000906544,0.00107559,2.7778,1.1154,2.5669,1.1127,2.5,1.1084,2.4324,1.1019,2.3612,1.0962,2.5512,1.1632,2.5367,1.1582,2.4776,1.1586,2.4331,1.1731,2.4838,1.1872,2.539,1.1812,2.5518,1.1683,2.6807,1.2157,2.5471,1.2152,2.5022,1.226,2.4338,1.2318,2.3655,1.2404,0.231586701,0.137338887,0.139737253,0.139601218,33.97949324,0.034951538,0.042941821,0.054610347,0.054970901,0.104394875
LBX008V06,LBX,0.441990677,0.021887987,0.006386219,-0.041462118,-0.011910323,0.033568763,-0.011018419,-0.007618573,0.013258791,-0.004736558,-0.009221747,-0.000500095,-0.004411137,0.0051367,-0.010951288,0.008671644,-0.005439118,-0.005474488,-0.000587789,2.81E-05,0.001921312,-0.003964966,0.003747394,-0.005952549,-0.004438074,-0.003847505,-0.000789516,-0.003690974,0.003511703,0.00232704,0.000477471,2.7519,1.1154,2.5469,1.1143,2.4898,1.11,2.4261,1.1014,2.3533,1.0933,2.532,1.1721,2.5216,1.1613,2.4698,1.1573,2.422,1.1667,2.4709,1.1818,2.5173,1.1793,2.532,1.1721,2.6629,1.2184,2.5349,1.2181,2.4845,1.2253,2.4202,1.2379,2.3598,1.24,0.227092272,0.138847038,0.138847038,0.136124943,33.93742093,0.042605164,0.045576419,0.053376868,0.051354552,0.104491339
LBX008V07,LBX,0.48968856,-0.013311816,-0.048440127,0.031164452,-0.020143999,0.040939683,-0.005764625,0.022265867,0.001270454,0.009159984,-0.004549433,-0.003770269,0.004739085,0.010125499,-0.009301265,-0.008726103,-0.010504096,0.005539961,0.011845701,-0.006031584,-0.000249136,-0.000643069,0.007549461,-0.003713345,0.00010123,0.007676438,0.001021317,-0.000851871,-0.003166892,-0.001345206,0.001043547,2.7783,1.1046,2.5307,1.1106,2.4752,1.1068,2.4099,1.1014,2.3393,1.0992,2.5235,1.1726,2.5035,1.1529,2.4396,1.1537,2.4067,1.1731,2.4323,1.1831,2.4857,1.1858,2.5236,1.173,2.6881,1.208,2.5212,1.2217,2.4687,1.2289,2.4054,1.2397,2.3378,1.2389,0.263717728,0.168182193,0.168363654,0.137213702,27.08015317,0.050488216,0.058502991,0.050290456,0.058880982,0.111505426
LBX008V08,LBX,0.468452197,-0.005488887,-0.051223101,0.003252476,-0.006657507,0.018184744,-0.007897982,-0.03298009,0.008472455,0.005648396,-0.005879841,0.006422655,-0.002787143,-0.019036417,0.001209697,0.005513619,-0.002299032,0.005916196,0.006471785,0.000533938,0.003666185,-0.000581498,-0.004222712,-0.007751834,0.001346357,0.00193005,-0.006096319,0.001438261,0.002790799,0.002018316,0.001440221,2.7747,1.1185,2.555,1.1095,2.4921,1.1045,2.4288,1.0973,2.3583,1.0908,2.5383,1.1664,2.5092,1.1548,2.455,1.1529,2.4285,1.1629,2.4631,1.1791,2.51,1.1796,2.5383,1.1668,2.6934,1.2163,2.5383,1.2246,2.4933,1.2311,2.431,1.24,2.3662,1.2494,0.241204001,0.162807432,0.162929494,0.127179126,29.28878066,0.053159101,0.060133518,0.064418398,0.060983358,0.116305202
LBX008V10,LBX,0.48680537,-0.080951499,-0.05945753,0.065502587,-0.00184742,0.049389816,-0.031146633,-0.037185431,0.008672017,-0.007823512,-0.006548971,-0.021681978,-0.003634638,-0.010537893,0.001767287,0.014512539,-0.000224175,0.002822318,0.008416688,-0.014568627,0.006582411,0.0040825,-0.004216321,-0.000799573,-0.00217187,-0.010746472,0.001911495,-0.005523507,-0.002745788,0.004464788,-0.000901909,2.7708,1.1375,2.5122,1.1232,2.4597,1.1167,2.4018,1.1091,2.3375,1.1077,2.5291,1.1886,2.468,1.1721,2.423,1.1649,2.4223,1.1828,2.4274,1.2041,2.4759,1.1954,2.5292,1.1887,2.683,1.2123,2.5076,1.2335,2.4579,1.2472,2.3964,1.258,2.345,1.2673,0.247042709,0.155600129,0.155714161,0.115342447,20.69218663,0.049563091,0.052800189,0.065915476,0.060581598,0.110395879
LBX008V13,LBX,0.469896521,-0.023032537,-0.100461265,-0.000247863,-0.023286474,-0.023037564,-0.010207455,-0.024337572,0.005831073,-0.001583768,-0.013467907,-0.000503714,-0.008868717,-0.014515734,0.012082669,-0.011447385,-0.000153848,-0.001025811,0.004766776,-0.008145329,-0.007625454,0.000379323,0.002659606,-0.004458426,0.000771976,0.00372969,-0.001436764,0.000200389,-0.003038323,0.001427446,0.000932054,2.7693,1.0998,2.5458,1.0933,2.4898,1.0912,2.4229,1.0836,2.3528,1.0798,2.5183,1.1548,2.4874,1.1447,2.4369,1.1426,2.4311,1.1553,2.441,1.1656,2.4964,1.1695,2.5185,1.16,2.6863,1.2077,2.5418,1.2139,2.4868,1.219,2.432,1.2284,2.3581,1.2352,0.256955249,0.174448073,0.176131797,0.136130122,29.83773062,0.063502126,0.070350551,0.077797943,0.073758864,0.120666317
LBX009V01,LBX,0.500347791,0.056933202,-0.003295209,0.029208429,-0.006149705,0.012614262,0.018051762,0.012517504,-0.000692057,0.009191617,-0.011364365,-0.022809125,0.003419214,-0.004270673,-0.001932973,0.005559356,-0.008811951,0.000739984,-0.000387918,-0.001014485,-0.002803027,-0.001429258,0.000652895,0.001814845,-0.002991123,-0.001500934,-0.002629287,0.003469943,-0.003023872,-0.001702203,0.000694796,2.7733,1.1027,2.5449,1.1052,2.4799,1.1027,2.4083,1.0976,2.3328,1.0901,2.5324,1.1672,2.5148,1.1521,2.4423,1.147,2.3813,1.1656,2.4439,1.1758,2.5156,1.178,2.5324,1.1673,2.698,1.2077,2.5421,1.212,2.4838,1.2201,2.4067,1.2325,2.3393,1.2368,0.249385364,0.170456798,0.170480527,0.129209481,28.73193246,0.043107424,0.059619628,0.05572809,0.058105507,0.106836698
LBX009V03,LBX,0.483194687,0.037451363,0.022699486,0.054945379,0.009962217,0.041873565,-0.023438684,-0.03585881,0.006559101,0.001257683,0.005231782,-0.009472827,0.008822187,-0.007383089,0.008660269,0.000803225,-0.001315398,0.015808572,-0.003863251,-0.010148662,0.010102418,-0.00887823,-0.002491192,0.002169965,0.006396484,-0.000319389,0.000244413,-0.000749123,-0.000597878,0.005338322,0.000387655,2.7896,1.1316,2.5672,1.107,2.4989,1.0998,2.4392,1.0912,2.3623,1.0876,2.5717,1.1667,2.5361,1.1553,2.4763,1.1537,2.4142,1.1667,2.4773,1.1775,2.5307,1.1721,2.5717,1.1669,2.7125,1.1947,2.555,1.2131,2.5049,1.2249,2.4385,1.2319,2.3689,1.2443,0.220708903,0.143518222,0.143557097,0.099629413,20.39808697,0.047660151,0.054849977,0.057446497,0.0584463,0.10679911
LBX009V05,LBX,0.472092258,0.054120446,0.020951482,0.042927262,0.020719034,0.041991965,-0.0196854,0.00355044,0.005497546,0.008725589,-0.001676594,-0.000894282,0.001368038,0.009221986,0.00035957,0.021999293,-0.006554611,-0.009984988,0.005906474,-0.007943955,0.004616236,0.004512222,-0.003951469,-0.002157329,-0.00284099,-0.003992689,2.80E-05,0.000399254,-0.001724792,0.000801946,-0.001056867,2.7778,1.1046,2.5626,1.1079,2.5005,1.1046,2.4315,1.0987,2.356,1.0965,2.5639,1.168,2.5359,1.1548,2.4722,1.1491,2.4024,1.164,2.4714,1.1777,2.5248,1.1758,2.564,1.1686,2.6967,1.1922,2.5514,1.2077,2.4942,1.2195,2.4299,1.2325,2.3765,1.2422,0.223098117,0.134782232,0.134986962,0.119377427,26.83745839,0.041535166,0.047613864,0.053967583,0.052736515,0.100426491
LBX009V06,LBX,0.438156431,0.098507487,0.017793883,-0.019847413,0.002916457,0.033108789,-0.007878645,-0.002070312,0.015683829,0.028583471,-0.025418756,0.011695942,-0.001470619,-0.003521794,0.004522695,0.003377094,-0.007347663,0.000319914,0.002827105,0.004528006,0.000952224,-0.007888145,0.009866298,-0.001580966,-0.003209371,-0.000307843,-0.002356474,-0.004008851,-0.002484618,-0.002542247,0.00092265,2.7411,1.0939,2.5534,1.0965,2.493,1.0928,2.4256,1.0852,2.3508,1.0789,2.5313,1.1458,2.5262,1.1307,2.4694,1.1278,2.3882,1.1487,2.4687,1.1602,2.5183,1.1573,2.5313,1.1465,2.6586,1.1893,2.5378,1.1947,2.4907,1.2005,2.4288,1.2159,2.3605,1.2195,0.216124154,0.134302383,0.134527098,0.126124581,32.76072714,0.042178312,0.045913941,0.043697597,0.042213268,0.099431383
LBX009V07,LBX,0.498313559,0.029660433,-0.039028256,0.042487025,-0.02823253,0.020691377,-0.005461981,0.024503517,-0.00662701,-0.009600373,0.003869613,-0.003571203,0.007147865,0.006540051,-0.001260854,0.002162607,0.002175698,0.003745386,0.002838292,0.002207593,-0.000764664,0.002768586,0.004522328,0.000195842,-0.003475142,-0.000626114,0.000683554,0.003106672,-0.003408572,0.000535414,-0.000990619,2.7907,1.109,2.5597,1.112,2.4878,1.112,2.4195,1.1048,2.3504,1.0998,2.5349,1.1793,2.5187,1.1667,2.4515,1.1616,2.404,1.1771,2.4455,1.1839,2.5076,1.1861,2.5349,1.1793,2.7096,1.2073,2.5435,1.2202,2.4824,1.231,2.4191,1.2418,2.3501,1.2447,0.265284244,0.176929619,0.176929619,0.127436651,24.47250581,0.049513836,0.059833268,0.068360003,0.061464217,0.109406033
